id,name,availability,code_product,price,hrefs
3224,"Игра Killing Floor 2 (PS4, русская версия)",Ожидается поступление,L01434,1248,https://igroray.ru/catalog/igra-killing-floor-2-ps4-russkaya-versiya/
3225,"Игра Elex (PS4, русская версия)",Ожидается поступление,L01357,1699,https://igroray.ru/catalog/igra-elex-ps4-russkaya-versiya/
3226,"Игра Battlefield 4 (PS4, русская версия)",Ожидается поступление,L01245,2048,https://igroray.ru/catalog/igra-battlefield-4-ps4-russkaya-versiya/
3227,"Игра Pro Evolution Soccer 2017 (PES 17) (PS4, русская версия)",Ожидается поступление,L01530,1848,https://igroray.ru/catalog/igra-pro-evolution-soccer-2017-pes-17-ps4-russkaya-versiya/
3228,"Игра Saints row IV: Re-Elected (PS4, русская версия)",Ожидается поступление,L01553,1389,https://igroray.ru/catalog/igra-saints-row-iv-re-elected-ps4-russkaya-versiya/
3229,"Игра Metal Gear Solid Ground Zeroes (PS4, русская версия)",Ожидается поступление,L01471,1849,https://igroray.ru/catalog/igra-metal-gear-solid-ground-zeroes-ps4-russkaya-versiya/
3230,"Игра FIFA 21 (PS4, английская версия)",Ожидается поступление,L08492,1848,https://igroray.ru/catalog/igra-fifa-21-ps4-angliyskaya-versiya/
3231,"Игра South Park: The Fractured but Whole (PS4, русская версия)",Ожидается поступление,L01567,2499,https://igroray.ru/catalog/igra-south-park-the-fractured-but-whole-ps4-russkaya-versiya/
3232,"Игра ABZU (PS4, русская версия)",Ожидается поступление,L01196,1648,https://igroray.ru/catalog/igra-abzu-ps4-russkaya-versiya/
3233,"Игра Diofield Chronicle (PS4, русская версия)",Ожидается поступление,L10902,4989,https://igroray.ru/catalog/igra-diofield-chronicle-ps4-russkaya-versiya/
3234,1 высокая + 1 средняя накладка на стики KontrolFreek Grips FPS Freek Galaxy для геймпадов DualShock PS4 и DualSense PS5 (белый),Ожидается поступление,L07450,889,https://igroray.ru/catalog/1-vysokaya-1-srednyaya-nakladka-na-stiki-kontrolfreek-grips-fps-freek-galaxy-dlya-geympadov-dualshoc/
3235,"Игра Alex Kidd in Miracle World DX (PS4, русская версия)",Ожидается поступление,L08762,2648,https://igroray.ru/catalog/igra-alex-kidd-in-miracle-world-dx-ps4-russkaya-versiya/
3236,"Игра DiRT Rally (PS4, русская версия)",Ожидается поступление,L01327,2148,https://igroray.ru/catalog/igra-dirt-rally-ps4-russkaya-versiya/
3237,"Игра Bulletstorm: Full Clip Edition (PS4, русская версия)",Ожидается поступление,L01275,3489,https://igroray.ru/catalog/igra-bulletstorm-full-clip-edition-ps4-russkaya-versiya/
3238,"Игра Daymare: 1994 Sandcastle Limited Edition (PS4, русские субтитры)",Ожидается поступление,L42157,6989,https://igroray.ru/catalog/igra-daymare-1994-sandcastle-limited-edition-ps4-russkie-subtitry/
3239,"Игра Cities: Skylines Parklife Edition (PS4, русская версия)",Ожидается поступление,L04811,3049,https://igroray.ru/catalog/igra-cities-skylines-parklife-editions-ps4-russkaya-versiya/
3240,Игра Asterix & Obelix XXL 3 The Crystal Menhir (PS4),Ожидается поступление,L08844,2299,https://igroray.ru/catalog/igra-asterix-obelix-xxl-3-the-crystal-menhir-ps4/
3241,Игра Persona 5 Strikers (PS4),Ожидается поступление,L08831,2099,https://igroray.ru/catalog/igra-persona-5-strikers-ps-4/
3242,Игра Sakura Wars (PS4),Ожидается поступление,L03868,2549,https://igroray.ru/catalog/igra-sakura-wars-ps4/
3243,"Игра Black Mirror (PS4, русская версия)",Ожидается поступление,L01261,1189,https://igroray.ru/catalog/igra-black-mirror-ps4-russkaya-versiya/
3244,"Игра Steep (PS4, русская версия)",Ожидается поступление,L01577,1548,https://igroray.ru/catalog/igra-steep-ps4-russkaya-versiya/
3245,"Игра Gravity Rush 2 (PS4, русская версия)",Ожидается поступление,L01407,2048,https://igroray.ru/catalog/igra-gravity-rush-2-ps4-russkaya-versiya/
3246,"Игра Final Fantasy XV Special Edition (PS4, русская версия)",Ожидается поступление,L01391,3589,https://igroray.ru/catalog/igra-final-fantasy-xv-special-edition-ps4-russkaya-versiya/
3247,Проводные наушники с микрофоном iPega PG-R008 (чёрный),Ожидается поступление,L05246,2289,https://igroray.ru/catalog/provodnaya-garnitura-ipega-pg-r008-chyernyy/
3248,"Игра F1 2020 Seventy Edition (PS4, русская версия)",Ожидается поступление,L03954,3448,https://igroray.ru/catalog/igra-f1-2020-seventy-edition-ps4-russkaya-versiya/
3249,"Игра Worms Rumble  (PS4, русская версия)",Ожидается поступление,L04732,5548,https://igroray.ru/catalog/igra-worms-rumble-ps4-russkaya-versiya/
3250,Игра Dragon Ball FighterZ (PS4),Ожидается поступление,L01339,1649,https://igroray.ru/catalog/igra-dragon-ball-fighterz-ps4/
3251,Геймпад Sony DualShock 4 V2 Camouflage Green + фигурка-подставка + игра Call of Duty: Modern Warfare II,Ожидается поступление,L13094,11216,https://igroray.ru/catalog/geympad-sony-dualshock-4-v2-camouflage-green-figurka-podstavka-igra-call-of-duty-modern-warfare-ii/
3252,"Игра Asterix & Obelix XXL 3 The Crystal Menhir Limited Edition (PS4, русская версия)",Ожидается поступление,L03342,2548,https://igroray.ru/catalog/igra-asterix-obelix-xxl-3-the-crystal-menhir-limited-edition-ps4-russkaya-versiya/
3253,"Игра Steep. Издание Зимние игры (PS4, русская версия)",Ожидается поступление,L01578,2499,https://igroray.ru/catalog/igra-steep-izdanie-zimnie-igry-ps4-russkaya-versiya/
3254,"Игра Final Fantasy XV Royal Edition (PS4, русская версия)",Ожидается поступление,L01390,2699,https://igroray.ru/catalog/igra-final-fantasy-xv-royal-edition-ps4-russkaya-versiya/
3255,"Игра F1 2020 Deluxe Schumacher Edition (издание Шумахер) (PS4, русская версия)",Ожидается поступление,L04089,4189,https://igroray.ru/catalog/igra-f1-2020-deluxe-schumacher-edition-izdanie-shumakher-ps4-russkaya-versiya/
3256,"Игра Daymare: 1994 Sandcastle (PS4, русские субтитры)",Ожидается поступление,L15709,4489,https://igroray.ru/catalog/igra-daymare-1994-sandcastle-ps4-russkie-subtitry/
3257,"Игра FORM/Twilight Path (PS4, только для PS VR)",Ожидается поступление,L07361,2200,https://igroray.ru/catalog/igra-form-twilight-path-ps4-tolko-dlya-ps-vr/
3258,"Игра Ancestors Legacy Conqueror's Edition (PS4, русская версия)",Ожидается поступление,L04919,2789,https://igroray.ru/catalog/igra-ancestors-legacy-conqueror-s-edition-ps4-russkaya-versiya/
3259,"Игра Dead Island 2 (PS4, русская версия)",Ожидается поступление,L13240,5989,https://igroray.ru/catalog/igra-dead-island-2-ps4/
3260,Низкие накладки на стики KontrolFreek ALPHA для геймпада DualShock PS4 (синий),Ожидается поступление,L07445,428,https://igroray.ru/catalog/nizkie-nakladki-na-stiki-kontrolfreek-alpha-dlya-geympada-dualshock-ps4-siniy/
3261,"Игра Erica (PS4, русская версия)",Ожидается поступление,L08660,5489,https://igroray.ru/catalog/igra-erica-ps4-russkaya-versiya/
3262,"Игра Aerea - Collectors Edition (PS4, русская версия)",Ожидается поступление,L07026,1548,https://igroray.ru/catalog/igra-aerea-collectors-edition-ps4-russkaya-versiya/
3263,Накладки на стики KontrolFreek Grips Call of Duty WWII Red для геймпада Dualshock PS4 (красный),Ожидается поступление,L04869,689,https://igroray.ru/catalog/nakladki-na-stiki-kontrolfreek-grips-call-of-duty-wwii-red-dlya-geympada-dualshock-ps4-krasnyy/
3264,Игра Wolfenstein - Alt History Collection (PS4),Ожидается поступление,L24865,3363,https://igroray.ru/catalog/igra-wolfenstein-alt-history-collection-ps4/
3265,Зарядная станция IPEGA Stand Dual Charge для PS VR2 (PG-P5V001),Ожидается поступление,L24497,2889,https://igroray.ru/catalog/zaryadnaya-stantsiya-ipega-stand-dual-charge-dlya-ps-vr2-pg-p5v001/
3266,"Игра Tropico 5 (PS4, русская версия)",Ожидается поступление,L01625,1889,https://igroray.ru/catalog/igra-tropico-5-ps4-russkaya-versiya/
3267,"Игра V-Rally 4 (PS4, русская версия)",Ожидается поступление,L02186,1789,https://igroray.ru/catalog/igra-v-rally-4-ps4-russkaya-versiya/
3268,"Игра God Eater 2: Rage Burst (PS4, русская версия)",Ожидается поступление,L01399,2548,https://igroray.ru/catalog/igra-god-eater-2-rage-burst-ps4-russkaya-versiya/
3269,"Игра Borderlands 3 Super Deluxe Edition (PS4, русская версия)",Ожидается поступление,L02996,6548,https://igroray.ru/catalog/igra-borderlands-3-super-deluxe-edition-ps4-russkaya-versiya/
3270,"Игра Ghostrunner (PS4, русская версия)",Ожидается поступление,L06374,4889,https://igroray.ru/catalog/igra-ghostrunner-ps4-russkaya-versiya/
3271,2 низкие накладки на стики KontrolFreek Grips FPS Freek CQC Signature для геймпада DualShock PS4 (зелёный),Ожидается поступление,L07463,889,https://igroray.ru/catalog/2-nizkie-nakladki-na-stiki-kontrolfreek-grips-fps-freek-cqc-signature-dlya-geympada-dualshock-ps4-ze/
3272,"Игра Saint Kotar (PS4, русская версия)",Ожидается поступление,L13883,3900,https://igroray.ru/catalog/igra-saint-kotar-ps4/
3273,"Игра Dying Light (PS4, русская версия)",Ожидается поступление,L01350,2548,https://igroray.ru/catalog/igra-dying-light-ps4-russkaya-versiya/
3274,"Игра The Banner Saga Trilogy Bonus Edition (PS4, русская версия)",Ожидается поступление,L05961,3248,https://igroray.ru/catalog/igra-the-banner-saga-trilogy-bonus-edition-ps4-russkaya-versiya/
3275,Игра Contra: Rogue Corps (PS4),Ожидается поступление,L07702,2750,https://igroray.ru/catalog/igra-contra-rogue-corps-ps4/
3276,"Игра Riders Republic (PS4, русская версия)",Ожидается поступление,L04783,2699,https://igroray.ru/catalog/igra-riders-republic-ps4-russkaya-versiya/
3277,Стойка под педальный блок Thrustmaster T-pedals stand ww,Ожидается поступление,L08602,7648,https://igroray.ru/catalog/stoyka-pod-pedalnyy-blok-thrustmaster-t-pedals-stand-ww/
3278,"Игра LEGO Movie 2 Videogame - Minifigure Edition (PS4, русская версия)",Ожидается поступление,L09408,2548,https://igroray.ru/catalog/igra-lego-movie-2-videogame-minifigure-edition-ps4-russkaya-versiya/
3279,ИгроПак для PS4: Watch Dogs 2 + Assassin's Creed IV: Чёрный флаг + Shadow of the Tomb Raider,Ожидается поступление,L02884,6899,https://igroray.ru/catalog/igropak-dlya-ps4-watch-dogs-2-assassin-s-creed-iv-chyernyy-flag-shadow-of-the-tomb-raider/
3280,"Игра NHL 17 (PS4, русская версия)",Ожидается поступление,L01512,1848,https://igroray.ru/catalog/igra-nhl-17-ps4-russkaya-versiya/
3281,"Игра Sniper Elite 3 (PS4, русская версия)",Ожидается поступление,L3142,2048,https://igroray.ru/catalog/igra-sniper-elite-3-ps4-russkaya-versiya/
3282,"Игра Close to the Sun (PS4, русская версия)",Ожидается поступление,L09002,1948,https://igroray.ru/catalog/igra-close-to-the-sun-ps4-russkaya-versiya/
3283,Педали Fanatec CSL Elite Pedals Loadcell Kit,Ожидается поступление,L05515,36989,https://igroray.ru/catalog/pedali-fanatec-csl-elite-pedals-loadcell-kit/
