id,name,operation,price,product_code,href
64,Смартфон Samsung Galaxy A34 5G (SM-A346) 6/128GB Lavender (лавандовый),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2340×1080). 2K QHD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",25633,Код товара: 2800143,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a34-5g-sm-a346-6-128gb-lavender-lavandovyiy/
65,Смартфон Apple iPhone 14 Pro 256GB Deep Purple (глубокий фиолетовый),||Операционная система: |IOS||Диагональ экрана: |6.1||Емкость аккумулятора: |3200 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ,123990,Код товара: 2733519,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-256gb-deep-purple-glubokiy-fioletovyiy/
66,Смартфон Apple iPhone 14 128GB Blue (синий),||Операционная система: |IOS||Диагональ экрана: |6.1||Емкость аккумулятора: |3279 мА⋅ч||SIM-карты: |Dual еSIM||Количество основных (тыловых) камер: |2| ,76990,Код товара: 2733354,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-128gb-blue-siniy/
67,Смартфон Xiaomi Redmi Note 12 4G 8/256GB (NFC) (Global Version) Ice Blue (синий лед),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). 2K QHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",17990,Код товара: 2832990,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-4g-8-256gb-nfc-global-version-ice-blue-siniy-led/
68,Смартфон Xiaomi Redmi 12C 4/128GB (NFC) (RU/A) Graphite Grey (серый графит),"||Операционная система: |Android||Диагональ экрана: |6.71"" (1650x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",9781,Код товара: 2800194,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-12c-4-128gb-nfc-ru-a-graphite-grey-seryiy-grafit/
69,Смартфон Samsung Galaxy A34 5G (SM-A346) 8/256GB Lavender (лавандовый),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2340×1080). 2K QHD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",28541,Код товара: 2800147,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a34-5g-sm-a346-8-256gb-lavender-lavandovyiy/
70,Смартфон Samsung Galaxy A24 (SM-A245) 6/128GB Green (зеленый),||Операционная система: |Android||Диагональ экрана: |6.5||Емкость аккумулятора: |5000 мА⋅ч||Количество основных (тыловых) камер: |3| ,18990,Код товара: 2806235,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a24-sm-a245-6-128gb-green-zelenyiy/
71,Смартфон Google Pixel 7 8/128GB Obsidian (обсидиан),"||Операционная система: |Android||Диагональ экрана: |6.3"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |4355 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ",45990,Код товара: 2756432,https://www.niceprice62.ru/telefony/mobilnye-telefony/google-pixel-7-8-128gb-obsidian-obsidian/
72,Смартфон Apple iPhone 14 Pro 256GB Space Black (космический черный),||Операционная система: |IOS||Диагональ экрана: |6.1||Емкость аккумулятора: |3200 мА⋅ч||SIM-карты: |Dual еSIM||Количество основных (тыловых) камер: |3| ,123990,Код товара: 2733522,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-256gb-space-black-kosmicheskiy-chernyiy/
73,Смартфон Xiaomi Redmi Note 12 4G 6/128GB (NFC) (RU/A) Onyx Grey (серый оникс),||Операционная система: |Android||Диагональ экрана: |6.67||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ,15990,Код товара: 2813616,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-4g-6-128gb-nfc-ru-a-onyx-grey-seryiy-oniks/
74,Смартфон Xiaomi Redmi 12C 4/128GB (NFC) (Global Version) Blue Ocean (морской синий),"||Операционная система: |Android||Диагональ экрана: |6.71"" (1650x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",9790,Код товара: 2823751,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-12c-4-128gb-nfc-global-version-blue-ocean-morskoy-siniy/
75,Смартфон Samsung Galaxy S23 (SM-S911B) 8/256GB (Snapdragon 8 Gen2) Cream (кремовый),"||Операционная система: |Android||Диагональ экрана: |6.1"" (2340×1080). Full HD. AMOLED||Емкость аккумулятора: |3900 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",66990,Код товара: 2776214,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-sm-s911b-8-256gb-snapdragon-8-gen2-cream-kremovyiy/
76,Смартфон Samsung Galaxy S21 FE (SM-G990E) 8/256GB (Exynos) White (белый),"||Операционная система: |Android||Диагональ экрана: |6.4"" (2340×1080). Full HD. Dynamic AMOLED 2X||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",44990,Код товара: 2767363,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s21-fe-sm-g990e-8-256gb-exynos-white-belyiy/
77,Смартфон Samsung Galaxy A34 5G (SM-A346) 8/256GB Silver (серебристый),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2340×1080). 2K QHD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",28990,Код товара: 2800148,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a34-5g-sm-a346-8-256gb-silver-serebristyiy/
78,Смартфон Samsung Galaxy A34 5G (SM-A346) 8/256GB Graphite (графит),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2340×1080). 2K QHD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",28890,Код товара: 2802605,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a34-5g-sm-a346-8-256gb-graphite-grafit/
79,Смартфон realme 10 4/128GB Rush Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.4"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",13862,Код товара: 2750015,https://www.niceprice62.ru/telefony/mobilnye-telefony/realme-10-4-128gb-rush-black-chernyiy/
80,Смартфон Xiaomi Redmi 12 4/128GB (NFC) (RU/A) Sky Blue (небесно-голубой),||Операционная система: |Android||Диагональ экрана: |6.79||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ,13390,Код товара: 2819389,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-12-4-128gb-nfc-ru-a-sky-blue-nebesno-goluboy/
81,Телефон Philips Xenium E185 Black (черный),"||Операционная система: |Другая||Диагональ экрана: |2.8"" (320×240). SD. TFT||Емкость аккумулятора: |3100 мА⋅ч||SIM-карты: |2 SIM||Количество основных (тыловых) камер: |1| ",2982,Код товара: 2548345,https://www.niceprice62.ru/telefony/mobilnye-telefony/philips-xenium-e185-black-chernyiy/
82,Смартфон Xiaomi Redmi Note 12 4G 8/256GB (Global Version) Onyx Grey (серый оникс),||Операционная система: |Android||Диагональ экрана: |6.67||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ,16990,Код товара: 2837723,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-4g-8-256gb-global-version-onyx-grey-seryiy-oniks/
83,Смартфон Xiaomi Redmi Note 12 4G 8/256GB (Global Version) Ice Blue (синий лед),||Операционная система: |Android||Диагональ экрана: |6.67||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ,16990,Код товара: 2837724,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-4g-8-256gb-global-version-ice-blue-siniy-led/
84,Смартфон Xiaomi Redmi Note 12 4G 6/128GB (NFC) (Global Version) Onyx Grey (серый оникс),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). 2K QHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",16873,Код товара: 2823754,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-4g-6-128gb-nfc-global-version-onyx-grey-seryiy-oniks/
85,Смартфон Xiaomi Redmi 12C 3/64GB (NFC) (RU/A) Graphite Grey (серый графит),"||Операционная система: |Android||Диагональ экрана: |6.71"" (1650x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",8243,Код товара: 2796298,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-12c-3-64gb-nfc-ru-a-graphite-grey-seryiy-grafit/
86,Смартфон Samsung Galaxy A34 5G (SM-A346) 8/256GB Lime (лайм),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2340×1080). 2K QHD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",28990,Код товара: 2800146,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a34-5g-sm-a346-8-256gb-lime-laym/
87,Смартфон Samsung Galaxy A34 5G (SM-A346) 6/128GB Silver (серебристый),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2340×1080). 2K QHD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",24490,Код товара: 2800128,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a34-5g-sm-a346-6-128gb-silver-serebristyiy/
88,Смартфон Samsung Galaxy A24 (SM-A245) 8/128GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.5"" (2340×1080). Full HD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",20990,Код товара: 2806233,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a24-sm-a245-8-128gb-black-chernyiy/
89,Смартфон Samsung Galaxy A24 (SM-A245) 4/128GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.5"" (2340×1080). Full HD. Super AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",17578,Код товара: 2806231,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-a24-sm-a245-4-128gb-black-chernyiy/
